a,b,c,t
61,46,36,12.950546292659556
61,46,41,12.916045981608557
61,46,46,12.88639681644257
61,46,51,12.86047790729693
61,46,56,12.837508630893911
61,46,61,12.816924989468667
61,46,66,12.798307110197694
61,46,71,12.78133454020994
61,46,76,12.765757512876418
61,46,81,12.751377824372701
61,46,86,12.738035722428698
61,46,91,12.72560068365253
61,46,96,12.71396477947959
61,51,1,14.910573931401242
61,51,6,13.878331200241302
61,51,11,13.633825917454253
61,51,16,13.502649486044797
61,51,21,13.415552613257828
61,51,26,13.35140089453477
61,51,31,13.301136018967142
61,51,36,13.260099001365248
61,51,41,13.22559869031425
61,51,46,13.195949525148263
61,51,51,13.170030616002622
61,51,56,13.147061339599604
61,51,61,13.12647769817436
61,51,66,13.107859818903385
61,51,71,13.090887248915633
61,51,76,13.075310221582109
61,51,81,13.060930533078393
61,51,86,13.047588431134391
61,51,91,13.035153392358223
61,51,96,13.023517488185282
61,56,1,15.191152105433712
61,56,6,14.158909374273772
61,56,11,13.914404091486723
61,56,16,13.783227660077268
61,56,21,13.696130787290299
61,56,26,13.63197906856724
61,56,31,13.581714192999613
61,56,36,13.540677175397718
61,56,41,13.50617686434672
61,56,46,13.476527699180734
61,56,51,13.450608790035092
61,56,56,13.427639513632075
61,56,61,13.407055872206831
61,56,66,13.388437992935856
61,56,71,13.371465422948104
61,56,76,13.35588839561458
61,56,81,13.341508707110863
61,56,86,13.328166605166862
61,56,91,13.315731566390694
61,56,96,13.304095662217753
61,61,1,15.447718625748198
61,61,6,14.415475894588258
61,61,11,14.17097061180121
61,61,16,14.039794180391754
61,61,21,13.952697307604785
61,61,26,13.888545588881726
61,61,31,13.838280713314099
61,61,36,13.797243695712204
61,61,41,13.762743384661206
61,61,46,13.73309421949522
61,61,51,13.707175310349578
61,61,56,13.68420603394656
61,61,61,13.663622392521317
61,61,66,13.645004513250342
61,61,71,13.62803194326259
61,61,76,13.612454915929066
61,61,81,13.59807522742535
61,61,86,13.584733125481348
61,61,91,13.57229808670518
61,61,96,13.560662182532239
61,66,1,15.684061259307542
61,66,6,14.6518185281476
61,66,11,14.407313245360552
61,66,16,14.276136813951098
61,66,21,14.189039941164129
61,66,26,14.124888222441069
61,66,31,14.074623346873441
61,66,36,14.033586329271548
61,66,41,13.999086018220549
61,66,46,13.969436853054562
61,66,51,13.943517943908923
61,66,56,13.920548667505903
61,66,61,13.89996502608066
61,66,66,13.881347146809686
61,66,71,13.864374576821932
61,66,76,13.84879754948841
61,66,81,13.834417860984692
61,66,86,13.82107575904069
61,66,91,13.808640720264522
61,66,96,13.797004816091581
61,71,1,15.903136664352212
61,71,6,14.87089393319227
61,71,11,14.626388650405222
61,71,16,14.495212218995766
61,71,21,14.408115346208797
61,71,26,14.343963627485738
61,71,31,14.293698751918111
61,71,36,14.252661734316218
61,71,41,14.218161423265219
61,71,46,14.188512258099232
61,71,51,14.16259334895359
61,71,56,14.139624072550573
61,71,61,14.11904043112533
61,71,66,14.100422551854354
61,71,71,14.083449981866602
61,71,76,14.067872954533078
61,71,81,14.053493266029362
61,71,86,14.04015116408536
61,71,91,14.027716125309192
61,71,96,14.016080221136251
61,76,1,16.107297054087258
61,76,6,15.075054322927318
61,76,11,14.830549040140268
61,76,16,14.699372608730814
61,76,21,14.612275735943845
61,76,26,14.548124017220786
61,76,31,14.497859141653159
61,76,36,14.456822124051264
61,76,41,14.422321813000266
61,76,46,14.39267264783428
61,76,51,14.366753738688638
61,76,56,14.34378446228562
61,76,61,14.323200820860377
61,76,66,14.304582941589402
61,76,71,14.287610371601648
61,76,76,14.272033344268126
61,76,81,14.25765365576441
61,76,86,14.244311553820406
61,76,91,14.231876515044238
61,76,96,14.220240610871299
61,81,1,16.298444497245583
61,81,6,15.26620176608564
61,81,11,15.02169648329859
61,81,16,14.890520051889137
61,81,21,14.803423179102168
61,81,26,14.739271460379108
61,81,31,14.68900658481148
61,81,36,14.647969567209588
61,81,41,14.613469256158588
61,81,46,14.583820090992603
61,81,51,14.557901181846962
61,81,56,14.534931905443942
61,81,61,14.514348264018698
61,81,66,14.495730384747725
61,81,71,14.478757814759971
61,81,76,14.463180787426449
61,81,81,14.448801098922733
61,81,86,14.43545899697873
61,81,91,14.423023958202561
61,81,96,14.41138805402962
61,86,1,16.478138921988787
61,86,6,15.445896190828847
61,86,11,15.201390908041798
61,86,16,15.070214476632344
61,86,21,14.983117603845375
61,86,26,14.918965885122315
61,86,31,14.868701009554687
61,86,36,14.827663991952795
61,86,41,14.793163680901795
61,86,46,14.763514515735809
61,86,51,14.737595606590169
61,86,56,14.71462633018715
61,86,61,14.694042688761906
61,86,66,14.675424809490933
61,86,71,14.658452239503179
61,86,76,14.642875212169656
61,86,81,14.628495523665938
61,86,86,14.615153421721937
61,86,91,14.602718382945769
61,86,96,14.591082478772828
61,91,1,16.647675552778814
61,91,6,15.615432821618874
61,91,11,15.370927538831825
61,91,16,15.23975110742237
61,91,21,15.152654234635401
61,91,26,15.088502515912342
61,91,31,15.038237640344715
61,91,36,14.997200622742822
61,91,41,14.962700311691822
61,91,46,14.933051146525836
61,91,51,14.907132237380194
61,91,56,14.884162960977177
61,91,61,14.863579319551933
61,91,66,14.844961440280958
61,91,71,14.827988870293206
61,91,76,14.812411842959683
61,91,81,14.798032154455965
61,91,86,14.784690052511964
61,91,91,14.772255013735796
61,91,96,14.760619109562855
61,96,1,16.808141607631775
61,96,6,15.775898876471834
61,96,11,15.531393593684784
61,96,16,15.400217162275329
61,96,21,15.31312028948836
61,96,26,15.248968570765301
61,96,31,15.198703695197674
61,96,36,15.15766667759578
61,96,41,15.123166366544782
61,96,46,15.093517201378795
61,96,51,15.067598292233154
61,96,56,15.044629015830136
61,96,61,15.024045374404892
61,96,66,15.005427495133917
61,96,71,14.988454925146165
61,96,76,14.97287789781264
61,96,81,14.958498209308924
61,96,86,14.945156107364923
61,96,91,14.932721068588755
61,96,96,14.921085164415814
66,1,1,3.1544874721548224
66,1,6,2.1222447409948817
66,1,11,1.8777394582078322
66,1,16,1.7465630267983776
66,1,21,1.659466154011409
66,1,26,1.5953144352883495
66,1,31,1.5450495597207219
66,1,36,1.5040125421188286
66,1,41,1.46951223106783
66,1,46,1.4398630659018432
66,1,51,1.4139441567562026
66,1,56,1.3909748803531843
66,1,61,1.3703912389279402
66,1,66,1.351773359656966
66,1,71,1.334800789669213
66,1,76,1.3192237623356895
66,1,81,1.304844073831973
66,1,86,1.291501971887971
66,1,91,1.2790669331118028
66,1,96,1.2674310289388622
66,6,1,8.529765879838987
66,6,6,7.497523148679047
66,6,11,7.253017865891997
66,6,16,7.121841434482542
66,6,21,7.0347445616955735
66,6,26,6.970592842972515
66,6,31,6.920327967404887
66,6,36,6.879290949802994
66,6,41,6.844790638751995
66,6,46,6.815141473586008
66,6,51,6.789222564440367
66,6,56,6.766253288037349
66,6,61,6.7456696466121056
66,6,66,6.727051767341131
66,6,71,6.710079197353378
66,6,76,6.694502170019855
66,6,81,6.680122481516138
66,6,86,6.666780379572136
66,6,91,6.654345340795968
66,6,96,6.6427094366230275
66,11,1,10.348173290549934
66,11,6,9.315930559389994
66,11,11,9.071425276602945
66,11,16,8.940248845193489
66,11,21,8.85315197240652
66,11,26,8.789000253683461
66,11,31,8.738735378115834
66,11,36,8.69769836051394
66,11,41,8.663198049462942
66,11,46,8.633548884296955
66,11,51,8.607629975151314
66,11,56,8.584660698748296
66,11,61,8.564077057323052
66,11,66,8.545459178052077
66,11,71,8.528486608064325
66,11,76,8.5129095807308
66,11,81,8.498529892227085
66,11,86,8.485187790283083
66,11,91,8.472752751506913
66,11,96,8.461116847333974
66,16,1,11.472253638874166
66,16,6,10.440010907714225
66,16,11,10.195505624927176
66,16,16,10.064329193517722
66,16,21,9.977232320730753
66,16,26,9.913080602007692
66,16,31,9.862815726440065
66,16,36,9.821778708838172
66,16,41,9.787278397787174
66,16,46,9.757629232621188
66,16,51,9.731710323475546
66,16,56,9.708741047072529
66,16,61,9.688157405647283
66,16,66,9.66953952637631
66,16,71,9.652566956388556
66,16,76,9.636989929055034
66,16,81,9.622610240551317
66,16,86,9.609268138607314
66,16,91,9.596833099831146
66,16,96,9.585197195658205
66,21,1,12.288054785325091
66,21,6,11.255812054165151
66,21,11,11.0113067713781
66,21,16,10.880130339968646
66,21,21,10.793033467181678
66,21,26,10.728881748458619
66,21,31,10.678616872890991
66,21,36,10.637579855289097
66,21,41,10.6030795442381
66,21,46,10.573430379072112
66,21,51,10.547511469926471
66,21,56,10.524542193523454
66,21,61,10.50395855209821
66,21,66,10.485340672827235
66,21,71,10.468368102839483
66,21,76,10.452791075505958
66,21,81,10.438411387002242
66,21,86,10.42506928505824
66,21,91,10.412634246282071
66,21,96,10.400998342109132
66,26,1,12.928777086219268
66,26,6,11.896534355059329
66,26,11,11.652029072272278
66,26,16,11.520852640862824
66,26,21,11.433755768075855
66,26,26,11.369604049352796
66,26,31,11.319339173785169
66,26,36,11.278302156183274
66,26,41,11.243801845132277
66,26,46,11.21415267996629
66,26,51,11.188233770820649
66,26,56,11.165264494417631
66,26,61,11.144680852992387
66,26,66,11.126062973721412
66,26,71,11.10909040373366
66,26,76,11.093513376400136
66,26,81,11.07913368789642
66,26,86,11.065791585952416
66,26,91,11.053356547176248
66,26,96,11.041720643003309
66,31,1,13.456449085610261
66,31,6,12.42420635445032
66,31,11,12.17970107166327
66,31,16,12.048524640253817
66,31,21,11.961427767466848
66,31,26,11.897276048743787
66,31,31,11.847011173176162
66,31,36,11.805974155574267
66,31,41,11.771473844523268
66,31,46,11.741824679357281
66,31,51,11.715905770211641
66,31,56,11.692936493808622
66,31,61,11.672352852383378
66,31,66,11.653734973112405
66,31,71,11.636762403124651
66,31,76,11.621185375791129
66,31,81,11.606805687287412
66,31,86,11.59346358534341
66,31,91,11.581028546567241
66,31,96,11.5693926423943
66,36,1,13.905044287523152
66,36,6,12.872801556363212
66,36,11,12.628296273576161
66,36,16,12.497119842166708
66,36,21,12.410022969379739
66,36,26,12.34587125065668
66,36,31,12.295606375089053
66,36,36,12.254569357487158
66,36,41,12.22006904643616
66,36,46,12.190419881270174
66,36,51,12.164500972124532
66,36,56,12.141531695721515
66,36,61,12.12094805429627
66,36,66,12.102330175025296
66,36,71,12.085357605037544
66,36,76,12.06978057770402
66,36,81,12.055400889200303
66,36,86,12.0420587872563
66,36,91,12.029623748480134
66,36,96,12.017987844307193
66,41,1,14.295203672267746
66,41,6,13.262960941107805
66,41,11,13.018455658320756
66,41,16,12.887279226911302
66,41,21,12.800182354124333
66,41,26,12.736030635401272
66,41,31,12.685765759833645
66,41,36,12.644728742231752
66,41,41,12.610228431180753
66,41,46,12.580579266014766
66,41,51,12.554660356869126
66,41,56,12.531691080466107
66,41,61,12.511107439040863
66,41,66,12.49248955976989
66,41,71,12.475516989782136
66,41,76,12.459939962448614
66,41,81,12.445560273944896
66,41,86,12.432218172000894
66,41,91,12.419783133224726
66,41,96,12.408147229051785
66,46,1,14.640411661622107
66,46,6,13.608168930462167
66,46,11,13.363663647675118
66,46,16,13.232487216265662
66,46,21,13.145390343478693
66,46,26,13.081238624755635
66,46,31,13.030973749188007
66,46,36,12.989936731586113
66,46,41,12.955436420535115
66,46,46,12.925787255369128
66,46,51,12.899868346223487
66,46,56,12.87689906982047
66,46,61,12.856315428395225
66,46,66,12.83769754912425
66,46,71,12.820724979136498
66,46,76,12.805147951802974
66,46,81,12.790768263299258
66,46,86,12.777426161355256
66,46,91,12.764991122579088
66,46,96,12.753355218406147
66,51,1,14.9499643703278
66,51,6,13.917721639167858
66,51,11,13.67321635638081
66,51,16,13.542039924971355
66,51,21,13.454943052184387
66,51,26,13.390791333461326
66,51,31,13.340526457893699
66,51,36,13.299489440291806
66,51,41,13.264989129240806
66,51,46,13.23533996407482
66,51,51,13.20942105492918
66,51,56,13.18645177852616
66,51,61,13.165868137100917
66,51,66,13.147250257829944
66,51,71,13.13027768784219
66,51,76,13.114700660508667
66,51,81,13.100320972004951
66,51,86,13.086978870060948
66,51,91,13.07454383128478
66,51,96,13.062907927111839
66,56,1,15.23054254436027
66,56,6,14.198299813200329
66,56,11,13.95379453041328
66,56,16,13.822618099003826
66,56,21,13.735521226216857
66,56,26,13.671369507493797
66,56,31,13.621104631926169
66,56,36,13.580067614324276
66,56,41,13.545567303273277
66,56,46,13.51591813810729
66,56,51,13.48999922896165
66,56,56,13.467029952558631
66,56,61,13.446446311133387
66,56,66,13.427828431862414
66,56,71,13.41085586187466
66,56,76,13.395278834541138
66,56,81,13.380899146037422
66,56,86,13.367557044093418
66,56,91,13.35512200531725
66,56,96,13.34348610114431
66,61,1,15.487109064674756
66,61,6,14.454866333514815
66,61,11,14.210361050727766
66,61,16,14.079184619318312
66,61,21,13.992087746531343
66,61,26,13.927936027808283
66,61,31,13.877671152240655
66,61,36,13.836634134638762
66,61,41,13.802133823587763
66,61,46,13.772484658421776
66,61,51,13.746565749276137
66,61,56,13.723596472873117
66,61,61,13.703012831447873
66,61,66,13.6843949521769
66,61,71,13.667422382189146
66,61,76,13.651845354855624
66,61,81,13.637465666351908
66,61,86,13.624123564407904
66,61,91,13.611688525631736
66,61,96,13.600052621458795
66,66,1,15.723451698234099
66,66,6,14.691208967074159
66,66,11,14.446703684287108
66,66,16,14.315527252877654
66,66,21,14.228430380090686
66,66,26,14.164278661367627
66,66,31,14.1140137858
66,66,36,14.072976768198105
66,66,41,14.038476457147107
66,66,46,14.00882729198112
66,66,51,13.982908382835479
66,66,56,13.959939106432461
66,66,61,13.939355465007218
66,66,66,13.920737585736243
66,66,71,13.903765015748489
66,66,76,13.888187988414966
66,66,81,13.87380829991125
66,66,86,13.860466197967247
66,66,91,13.848031159191079
66,66,96,13.83639525501814
66,71,1,15.942527103278769
66,71,6,14.910284372118827
66,71,11,14.665779089331778
66,71,16,14.534602657922324
66,71,21,14.447505785135355
66,71,26,14.383354066412295
66,71,31,14.33308919084467
66,71,36,14.292052173242775
66,71,41,14.257551862191775
66,71,46,14.22790269702579
66,71,51,14.201983787880149
66,71,56,14.179014511477131
66,71,61,14.158430870051886
66,71,66,14.139812990780912
66,71,71,14.122840420793159
66,71,76,14.107263393459636
66,71,81,14.09288370495592
66,71,86,14.079541603011917
66,71,91,14.067106564235749
66,71,96,14.055470660062808
66,76,1,16.146687493013815
66,76,6,15.114444761853875
66,76,11,14.869939479066826
66,76,16,14.73876304765737
66,76,21,14.651666174870403
66,76,26,14.587514456147343
66,76,31,14.537249580579715
66,76,36,14.496212562977822
66,76,41,14.461712251926823
66,76,46,14.432063086760836
66,76,51,14.406144177615195
66,76,56,14.383174901212177
66,76,61,14.362591259786933
66,76,66,14.343973380515958
66,76,71,14.327000810528206
66,76,76,14.311423783194684
66,76,81,14.297044094690966
66,76,86,14.283701992746964
66,76,91,14.271266953970796
66,76,96,14.259631049797855
66,81,1,16.33783493617214
66,81,6,15.305592205012198
66,81,11,15.061086922225149
66,81,16,14.929910490815693
66,81,21,14.842813618028725
66,81,26,14.778661899305666
66,81,31,14.728397023738038
66,81,36,14.687360006136144
66,81,41,14.652859695085146
66,81,46,14.62321052991916
66,81,51,14.597291620773518
66,81,56,14.5743223443705
66,81,61,14.553738702945257
66,81,66,14.535120823674282
66,81,71,14.51814825368653
66,81,76,14.502571226353005
66,81,81,14.48819153784929
66,81,86,14.474849435905288
66,81,91,14.46241439712912
66,81,96,14.450778492956179
66,86,1,16.517529360915347
66,86,6,15.485286629755405
66,86,11,15.240781346968355
66,86,16,15.1096049155589
66,86,21,15.022508042771932
66,86,26,14.958356324048873
66,86,31,14.908091448481246
66,86,36,14.867054430879351
66,86,41,14.832554119828353
66,86,46,14.802904954662367
66,86,51,14.776986045516725
66,86,56,14.754016769113708
66,86,61,14.733433127688464
66,86,66,14.714815248417489
66,86,71,14.697842678429737
66,86,76,14.682265651096213
66,86,81,14.667885962592496
66,86,86,14.654543860648493
66,86,91,14.642108821872325
66,86,96,14.630472917699386
66,91,1,16.687065991705374
66,91,6,15.654823260545433
66,91,11,15.410317977758382
66,91,16,15.279141546348928
66,91,21,15.19204467356196
66,91,26,15.127892954838899
66,91,31,15.077628079271273
66,91,36,15.036591061669379
66,91,41,15.002090750618379
66,91,46,14.972441585452394
66,91,51,14.946522676306753
66,91,56,14.923553399903733
66,91,61,14.90296975847849
66,91,66,14.884351879207516
66,91,71,14.867379309219762
66,91,76,14.85180228188624
66,91,81,14.837422593382524
66,91,86,14.82408049143852
66,91,91,14.811645452662352
66,91,96,14.800009548489411
66,96,1,16.84753204655833
66,96,6,15.81528931539839
66,96,11,15.570784032611341
66,96,16,15.439607601201887
66,96,21,15.352510728414918
66,96,26,15.288359009691858
66,96,31,15.23809413412423
66,96,36,15.197057116522338
66,96,41,15.162556805471338
66,96,46,15.132907640305351
66,96,51,15.106988731159712
66,96,56,15.084019454756692
66,96,61,15.063435813331449
66,96,66,15.044817934060475
66,96,71,15.027845364072721
66,96,76,15.012268336739199
66,96,81,14.997888648235481
66,96,86,14.98454654629148
66,96,91,14.972111507515312
66,96,96,14.96047560334237
71,1,1,3.1910000396622675
71,1,6,2.158757308502327
71,1,11,1.914252025715277
71,1,16,1.7830755943058225
71,1,21,1.6959787215188538
71,1,26,1.6318270027957944
71,1,31,1.581562127228167
71,1,36,1.5405251096262735
71,1,41,1.5060247985752746
71,1,46,1.4763756334092881
71,1,51,1.4504567242636472
71,1,56,1.4274874478606292
71,1,61,1.4069038064353852
71,1,66,1.388285927164411
71,1,71,1.3713133571766578
71,1,76,1.3557363298431344
71,1,81,1.341356641339418
71,1,86,1.328014539395416
71,1,91,1.3155795006192477
71,1,96,1.3039435964463069
71,6,1,8.566278447346432
71,6,6,7.534035716186492
71,6,11,7.289530433399443
71,6,16,7.158354001989987
71,6,21,7.071257129203019
71,6,26,7.0071054104799595
71,6,31,6.956840534912332
71,6,36,6.915803517310438
71,6,41,6.88130320625944
71,6,46,6.851654041093453
71,6,51,6.825735131947813
71,6,56,6.802765855544794
